competition,season,teams,main_role,player_id,player_name,presences,matches_started,full_matches,minutes_played,substitutions_in,substitutions_out,yellow_cards,red_cards,shots_attempted,shots_on_target,goals,xg_total,xg_avg,headers,assists,key_passes,passes_attempted,passes_completed,progressive_passes,crosses,switches,avg_pass_angle,avg_pass_length,carries_attempted,carry_distance_total,progressive_carries,carries_to_penalty_area,dribbles_attempted,dribbles_completed,dribble_overruns,duels_attempted,duels_won,interceptions_attempted,interceptions_won,blocks,clearances,ball_recoveries,pressures,dispossessed,fouls_committed,fouls_won,own_goals,gk_goals_conceded,gk_shots_faced,gk_saves,gk_penalties_saved,gk_clean_sheet
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Defensive Midfield,18925,Nacho Cases,24,21,19,2068,3,1,11,2,22,4,1,1.09,0.63,3,0,6,963,786,184,11,20,2.27,442.06,727,3299.56,44,7,25,17,4,96,8,31,11,36,25,129,454,22,52,38,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Defensive Midfield,27526,Rachid Aït-Atmane,18,11,10,1134,7,1,2,0,6,1,0,0.35,0.3,0,1,11,511,384,115,9,32,0.71,346.84,414,2516.25,50,2,14,8,0,61,8,26,11,23,8,106,246,19,29,19,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Wing,23848,Carlos Carmona,20,16,2,1257,4,14,4,0,15,5,2,2.62,1.42,4,3,19,576,394,96,38,16,-10.16,358.22,482,2876.75,55,24,42,20,4,86,10,29,13,50,8,80,372,15,36,21,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Wing,30429,Hugo Fraile,3,1,0,97,2,1,0,0,0,0,0,0.0,0.0,0,0,2,33,21,6,4,1,-2.5,57.39,30,157.84,5,2,3,0,0,7,0,0,0,1,3,4,24,1,3,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Wing,23838,Pablo Pérez,18,9,1,800,9,8,4,0,18,8,0,1.76,0.79,5,1,3,261,162,44,7,2,-5.7,252.93,204,1391.43,35,6,14,5,2,72,2,12,4,9,10,32,169,15,26,10,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Wing,197595,Sergio Mendigutxia Iglesias,1,0,0,34,1,0,0,0,1,0,0,0.05,0.05,1,0,0,8,5,1,0,0,-0.64,10.85,6,57.12,1,0,1,0,1,1,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Center Attacking Midfield,6926,Alen Halilović,36,24,15,2476,12,9,6,0,59,12,3,4.2,1.73,0,5,23,885,673,176,34,56,-25.31,708.66,958,8424.64,206,49,131,71,6,44,3,11,6,22,6,132,277,59,12,59,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Center Attacking Midfield,40822,Dani Ndi,15,10,1,784,5,9,2,0,12,4,1,1.72,1.54,3,0,7,227,153,42,12,5,0.23,236.54,289,1982.35,42,18,26,17,3,65,2,6,4,10,2,38,127,29,17,42,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Center Attacking Midfield,25057,Álex Barrera,5,0,0,83,5,0,0,0,2,1,0,0.11,0.11,2,0,0,35,24,4,0,0,2.8,80.0,27,189.96,7,0,1,1,0,8,0,0,0,1,0,3,29,1,1,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Wing,6581,Jony,36,33,20,2988,3,13,4,0,56,19,5,3.24,1.95,0,7,36,1122,662,233,152,74,24.51,775.13,1116,8622.99,221,61,140,59,9,78,11,47,25,58,7,155,463,81,38,64,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Left Wing,23994,Álex Menéndez,21,11,7,1121,10,4,1,0,18,5,2,1.23,0.61,1,1,12,392,239,103,32,19,15.62,587.16,320,1946.44,45,16,31,15,2,53,6,26,13,29,24,52,204,15,12,5,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Right Center Forward,24249,Juan Muñiz,4,0,0,76,4,0,1,0,0,0,0,0.0,0.0,0,0,4,28,19,7,1,2,1.39,72.04,32,208.25,6,1,2,2,0,6,0,1,1,2,1,3,25,1,4,5,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Center Forward,6880,Antonio Sanabria,29,27,13,2336,2,14,4,0,52,19,11,11.4,4.37,13,1,12,624,453,73,10,11,2.11,445.04,615,4540.9,79,52,55,28,4,217,2,11,9,36,7,85,407,44,42,43,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Center Forward,24173,Carlos Castro,25,7,2,1103,18,5,1,0,25,12,7,5.35,2.59,2,0,4,203,159,19,2,0,3.46,314.67,239,1269.31,17,28,22,10,1,75,1,4,1,10,6,34,139,32,10,24,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Sporting Gijón'],Center Forward,6602,Miguel Ángel Guerrero,23,13,0,1140,10,13,2,0,22,8,2,2.47,0.98,5,1,12,277,209,21,7,4,6.41,331.39,232,1380.3,24,23,26,18,1,87,4,9,6,12,7,26,294,14,49,15,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Goalkeeper,25144,Diego Alves,13,13,13,1236,0,0,1,0,0,0,0,0.0,0.0,0,0,0,400,261,306,0,19,0.44,604.83,164,790.9,10,0,1,1,0,0,0,0,0,0,0,47,1,0,0,0,0,21,118,46,0,1
Spain - La Liga,2015/2016,['Valencia'],Goalkeeper,6898,Jaume Doménech,17,17,17,1614,0,0,0,0,0,0,0,0.0,0.0,0,0,1,516,305,387,0,4,1.47,804.99,204,846.09,15,0,0,0,0,0,0,0,0,0,1,69,1,0,0,5,0,18,161,65,2,5
Spain - La Liga,2015/2016,['Valencia'],Goalkeeper,3240,Mat Ryan,8,8,8,766,0,0,0,0,0,0,0,0.0,0.0,0,0,0,279,179,214,0,6,-0.03,378.69,142,877.58,11,0,0,0,0,0,0,0,0,0,0,38,1,0,0,1,0,9,58,23,0,1
Spain - La Liga,2015/2016,['Valencia'],Right Back,6663,Antonio Barragán,24,19,12,1751,5,6,6,1,0,0,0,0.0,0.0,0,0,8,1031,800,272,41,20,-21.23,477.6,607,3168.6,60,4,24,10,2,60,11,44,15,36,45,73,258,7,41,23,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Back,7005,João Cancelo,28,25,20,2232,3,4,6,1,11,4,1,1.09,1.05,1,4,12,1210,909,312,74,32,-17.2,577.19,961,6302.07,140,38,109,59,5,98,18,62,30,46,50,128,340,32,46,43,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Center Back,3638,Shkodran Mustafi,30,30,29,2831,0,1,14,0,24,4,2,1.99,1.29,12,0,3,1489,1206,534,1,63,-12.1,770.39,1005,6037.72,108,4,14,7,2,148,24,82,25,70,177,143,358,7,42,22,1,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Center Back,27482,Aderllan Santos,17,17,16,1607,0,0,1,1,8,2,0,1.07,1.07,3,0,1,657,545,170,0,18,0.81,409.74,460,2124.99,33,3,9,8,0,69,6,42,14,34,90,53,170,4,13,6,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Center Back,4406,Aymen Abdennour,22,22,20,1954,0,2,4,0,7,2,0,1.0,0.78,3,0,3,894,736,241,0,27,6.97,515.0,627,3801.55,70,3,11,11,0,73,10,52,23,44,92,70,200,9,24,14,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Center Back,6592,Rúben Vezo,15,10,10,1158,5,0,2,0,3,0,0,0.16,0.16,2,0,3,506,371,174,6,17,-1.63,357.91,317,1612.28,26,0,10,5,0,54,5,37,14,32,56,50,159,6,21,10,0,0,0,0,0,0
Spain - La Liga,2015/2016,"['Atlético Madrid', 'Valencia']",Left Back,26780,Guilherme Siqueira,15,15,11,1248,0,4,2,0,5,0,0,0.24,0.14,0,0,3,687,549,145,25,13,13.96,263.26,486,3284.6,83,9,36,14,3,43,11,31,9,22,31,51,154,12,20,16,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Back,6596,José Gayá,20,15,13,1526,5,2,6,1,3,0,0,0.16,0.16,0,0,14,851,665,203,42,16,17.85,376.03,584,2932.98,72,11,34,18,1,72,7,19,7,22,36,55,222,14,14,20,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Center Defensive Midfield,5741,Enzo Pérez,20,16,3,1297,4,13,10,0,6,0,0,0.15,0.15,0,0,6,692,607,120,2,29,-0.72,403.28,577,4393.01,76,2,29,16,0,60,9,24,5,32,30,72,277,17,36,40,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Center Defensive Midfield,23849,Fran Villalba,1,0,0,8,1,0,1,0,0,0,0,0.0,0.0,0,0,0,4,3,2,0,0,-1.22,20.98,4,40.48,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Center Defensive Midfield,6751,Javi Fuego,26,23,19,2155,3,3,11,1,4,1,0,0.18,0.13,0,0,9,1268,1073,258,2,46,-0.03,514.07,934,4027.74,52,6,16,11,1,104,14,48,16,51,34,133,581,22,63,39,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Defensive Midfield,12349,Wilfried Zahibo,2,2,0,136,0,2,1,0,0,0,0,0.0,0.0,0,0,1,62,45,9,0,0,0.05,32.91,42,174.6,2,0,1,0,0,8,0,1,1,4,2,13,24,1,6,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Center Midfield,6595,Dani Parejo,33,30,26,2892,3,4,8,0,46,19,8,4.59,2.41,1,5,35,1885,1537,407,31,104,0.28,680.99,1495,8214.82,112,23,63,36,6,121,18,43,21,54,28,180,819,47,49,91,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Center Midfield,10037,Danilo Barbosa,19,16,10,1435,3,6,4,0,16,3,0,0.88,0.46,1,0,7,502,377,92,1,17,-0.86,348.58,505,2865.69,51,6,44,26,6,68,11,21,5,32,22,78,342,32,27,48,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Center Midfield,10802,André Gomes,30,27,20,2491,3,7,10,0,42,16,3,2.4,1.36,2,3,23,1342,1081,234,21,52,1.27,561.49,1350,9459.78,202,38,113,69,10,136,14,23,15,47,15,171,576,85,64,55,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Wing,5718,Rodrigo,25,15,7,1461,10,7,1,1,38,15,2,4.37,2.81,6,3,18,523,367,68,39,13,-6.14,402.37,499,3598.46,70,59,46,20,1,56,3,20,9,23,6,60,248,21,17,27,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Wing,6594,Santi Mina,26,18,6,1649,8,12,2,0,24,11,4,3.03,2.0,1,1,9,558,406,59,25,15,-4.86,409.19,577,3490.08,69,37,61,18,4,103,5,10,5,38,12,61,408,38,36,55,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Wing,31469,Sito,1,0,0,59,1,0,0,0,0,0,0,0.0,0.0,0,0,0,6,5,0,0,0,-2.25,11.39,9,88.59,2,1,2,1,0,4,0,1,0,0,0,3,6,0,0,2,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Right Wing,18724,Sofiane Feghouli,21,13,9,1355,8,4,4,0,24,8,1,2.67,1.16,3,1,28,573,359,95,63,39,-14.3,420.97,524,3207.24,66,34,41,14,0,41,4,11,4,29,8,69,184,15,20,24,0,0,0,0,0,0
Spain - La Liga,2015/2016,"['Real Madrid', 'Valencia']",Left Wing,5186,Denis Cheryshev,9,6,1,538,3,5,2,0,14,5,3,1.24,0.48,1,1,3,232,158,26,10,5,4.57,158.02,231,1533.45,39,14,19,11,1,31,3,15,4,19,1,27,121,12,16,15,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Wing,6763,Pablo Piatti,21,9,0,853,12,9,3,0,11,4,0,1.32,0.96,3,0,13,320,214,46,30,11,12.53,374.76,318,2091.46,39,23,36,13,2,51,7,17,9,31,2,56,258,18,16,40,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Wing,7797,Rodrigo De Paul,9,6,2,547,3,4,3,0,10,2,0,0.52,0.25,0,0,18,279,194,73,6,24,3.72,200.29,276,2463.56,59,10,29,14,1,17,4,8,5,11,3,34,142,12,9,14,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Wing,27481,Tropi,1,0,0,7,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,-1.98,14.48,1,4.61,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Left Wing,6725,Zakaria Bakkali,16,4,0,632,12,4,1,0,13,2,1,0.58,0.48,0,3,9,228,160,20,30,5,11.15,284.53,250,1712.74,45,21,31,19,1,20,4,5,2,8,3,23,100,10,10,19,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Center Forward,6402,Paco Alcácer,34,25,18,2564,9,7,2,0,63,28,13,13.12,6.42,4,5,24,480,349,53,10,9,-1.5,502.78,444,2015.04,32,45,27,11,1,103,5,14,7,25,18,48,389,35,20,24,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Valencia'],Center Forward,20542,Álvaro Negredo,25,12,6,1250,13,6,0,0,39,11,5,5.9,2.8,10,2,12,357,233,56,4,10,-0.72,352.0,249,1077.1,16,30,23,13,2,70,1,3,2,14,17,33,132,12,19,17,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Goalkeeper,3379,Alphonse Areola,32,32,32,3044,0,0,1,0,0,0,0,0.0,0.0,0,0,0,861,481,692,0,25,-0.5,1610.28,330,1897.06,32,0,1,1,0,0,0,0,0,2,1,160,2,0,1,8,0,26,268,85,1,15
Spain - La Liga,2015/2016,['Villarreal'],Goalkeeper,6860,Mariano Barbosa,2,2,2,186,0,0,0,0,0,0,0,0.0,0.0,0,0,0,43,33,19,0,1,-0.35,61.38,24,59.82,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,4,14,6,0,0
Spain - La Liga,2015/2016,['Villarreal'],Goalkeeper,6755,Sergio Asenjo,4,4,4,379,0,0,1,0,0,0,0,0.0,0.0,0,0,0,105,60,86,0,1,-0.57,208.28,36,195.35,5,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,5,42,12,0,2
Spain - La Liga,2015/2016,['Villarreal'],Right Back,6772,Mario Gaspar,33,32,31,3032,1,1,8,0,33,7,2,1.67,1.06,7,1,8,1684,1255,507,29,28,-27.13,676.12,1019,5230.68,98,16,23,11,3,141,21,58,10,97,105,132,326,12,33,14,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Center Back,6827,Daniele Bonera,14,10,8,1031,4,2,4,1,2,1,0,0.18,0.18,1,0,1,504,432,144,0,31,-1.05,351.32,334,1702.48,22,0,1,1,0,24,1,15,1,18,34,21,84,0,16,7,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Center Back,3324,Eric Bailly,25,25,18,2112,0,6,10,1,4,1,0,0.41,0.41,2,0,3,838,650,266,0,21,-3.86,573.16,587,3642.91,56,3,14,11,0,81,15,46,17,39,128,96,188,9,36,28,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Center Back,7034,Mateo Musacchio,13,12,9,1061,1,3,1,0,2,1,1,0.23,0.23,2,0,2,461,377,134,0,15,-3.36,295.07,342,2211.26,42,1,6,3,0,42,8,16,5,21,53,46,90,0,14,8,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Center Back,6752,Víctor Ruíz,35,32,32,3165,3,0,9,0,5,1,0,0.29,0.29,4,0,0,1570,1256,508,1,63,9.77,896.92,1073,7790.47,152,1,7,6,0,87,3,84,35,59,163,137,174,6,37,15,1,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Back,6935,Adrián Marín,11,10,10,982,1,0,1,0,1,1,0,0.02,0.02,0,0,6,545,412,159,14,5,10.85,218.59,345,1591.01,30,4,17,8,1,51,10,24,4,31,27,48,131,4,13,5,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Back,5588,Antonio Rukavina,18,14,14,1434,4,0,5,0,2,0,0,0.05,0.05,0,0,3,645,501,151,12,13,0.73,332.57,374,1586.0,24,4,10,5,1,51,6,27,10,33,39,42,133,6,19,7,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Back,27155,Bojan Jokić,2,2,1,130,0,0,1,1,0,0,0,0.0,0.0,0,0,0,67,49,22,2,0,2.12,44.49,39,145.35,2,0,0,0,0,5,0,4,1,8,10,6,16,1,3,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Back,6828,Jaume Costa,18,17,16,1624,1,1,8,0,4,2,1,0.31,0.19,0,1,3,843,665,207,15,10,16.8,364.64,514,2302.51,42,7,5,4,0,79,5,47,19,57,34,57,195,6,25,22,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Defensive Midfield,6771,Manu Trigueros,31,24,14,2230,7,10,5,0,30,7,2,1.44,0.82,1,1,14,1216,981,315,2,44,-3.16,638.1,973,4651.42,63,6,19,13,0,97,15,27,15,41,36,131,411,25,41,31,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Defensive Midfield,6622,Tomás Pina,27,19,12,1734,8,7,4,0,7,2,0,0.51,0.47,1,1,6,761,598,146,2,13,1.2,491.52,551,2468.6,35,5,6,6,0,88,16,33,16,35,36,110,312,24,49,32,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Defensive Midfield,22819,Bruno Soriano,31,28,27,2745,3,0,5,1,25,9,5,3.83,1.86,7,1,13,1728,1455,380,5,57,3.91,613.48,1295,6260.62,76,6,27,20,1,110,10,72,26,53,66,179,326,19,29,25,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Defensive Midfield,6765,Rodri,3,1,0,103,2,1,1,0,2,1,0,0.23,0.11,0,0,1,75,66,10,0,1,0.41,62.49,57,277.18,4,1,1,0,0,7,1,3,2,5,4,10,23,1,1,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Midfield,6357,Jonathan dos Santos,26,20,9,1840,6,11,4,0,17,6,0,0.96,0.59,1,1,23,969,755,169,34,36,-15.65,495.37,784,3634.24,55,24,43,25,3,97,16,35,14,46,21,115,447,28,38,25,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Midfield,18867,Matías Nahuel,20,11,3,1060,9,8,4,0,10,3,0,0.98,0.63,0,1,12,377,258,64,16,14,-2.93,350.16,389,2773.45,57,21,42,20,1,50,5,14,9,22,7,57,216,28,24,17,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Midfield,6783,Samu,16,7,5,831,9,2,2,0,10,3,2,1.23,1.04,1,1,11,364,246,44,20,5,-9.51,258.47,353,1313.34,17,21,21,15,2,55,5,4,3,16,3,40,198,18,28,15,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Midfield,6737,Alfonso Pedraza,2,2,0,106,0,2,0,0,1,1,0,0.06,0.06,0,0,1,23,14,5,1,1,1.31,28.79,30,240.87,6,0,5,3,0,1,0,1,1,3,0,5,24,6,3,1,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Midfield,6609,Denis Suárez,33,25,19,2510,8,6,3,0,37,15,4,3.06,1.86,1,4,41,1114,756,178,60,42,17.12,609.9,1034,7891.77,209,73,101,50,13,81,16,38,16,81,17,128,490,51,29,48,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Midfield,6829,Samu Castillejo,28,19,9,1792,9,10,4,0,25,6,1,1.48,1.04,2,1,22,690,452,118,49,20,8.36,534.67,733,5042.26,112,41,84,35,5,64,10,28,11,64,14,114,447,56,28,52,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Center Forward,6735,Adrián López,16,10,1,832,6,9,1,0,8,6,4,2.63,1.69,0,4,13,345,229,37,10,1,2.7,227.11,302,1826.3,38,26,24,9,1,32,0,2,1,12,7,20,124,25,8,12,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Right Center Forward,6761,Léo Baptistão,26,12,5,1350,14,7,1,0,32,8,3,3.17,2.05,10,1,7,385,249,36,28,13,-3.35,417.18,458,3567.83,83,46,49,20,2,88,5,5,2,23,15,52,280,44,23,45,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Center Forward,6862,Cédric Bakambu,34,21,8,1957,13,13,4,0,49,26,12,9.37,4.5,5,3,13,515,367,38,23,8,2.65,487.08,532,3056.95,74,46,44,25,3,104,5,8,4,26,5,63,380,38,61,36,0,0,0,0,0,0
Spain - La Liga,2015/2016,['Villarreal'],Left Center Forward,26009,Roberto Soldado,28,27,16,2344,1,11,12,0,41,21,5,4.94,2.53,7,10,18,818,548,116,19,17,-0.52,455.39,721,3231.74,51,54,46,23,7,109,7,17,11,32,31,74,354,26,53,70,0,0,0,0,0,0
