competition,season,teams,main_role,player_id,player_name,presences,matches_started,full_matches,minutes_played,substitutions_in,substitutions_out,yellow_cards,red_cards,shots_attempted,shots_on_target,goals,xg_total,xg_avg,headers,assists,key_passes,passes_attempted,passes_completed,progressive_passes,crosses,switches,avg_pass_angle,avg_pass_length,carries_attempted,carry_distance_total,progressive_carries,carries_to_penalty_area,dribbles_attempted,dribbles_completed,dribble_overruns,duels_attempted,duels_won,interceptions_attempted,interceptions_won,blocks,clearances,ball_recoveries,pressures,dispossessed,fouls_committed,fouls_won,own_goals,gk_goals_conceded,gk_shots_faced,gk_saves,gk_penalties_saved,gk_clean_sheet
Italy - Serie A,2015/2016,['Sampdoria'],Right Back,8423,Pedro Pereira,9,7,4,677,2,3,0,0,2,1,0,0.04,0.04,0,1,1,296,230,68,10,8,-5.43,180.26,224,1530.71,38,6,16,6,3,33,3,6,4,25,25,32,123,12,8,5,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Center Back,7019,Matías Silvestre,25,21,20,2094,4,1,7,0,4,3,0,0.3,0.3,3,0,1,1015,862,243,0,28,-2.88,583.97,714,4358.75,80,2,6,6,0,54,4,16,5,49,119,75,259,3,33,17,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Center Back,40321,Andrea Coda,4,2,1,137,2,1,1,0,0,0,0,0.0,0.0,0,0,0,70,59,21,0,5,1.47,111.73,48,225.02,3,0,0,0,0,7,0,2,0,2,9,4,18,1,2,1,0,0,0,0,0,0
Italy - Serie A,2015/2016,"['AS Roma', 'Sampdoria']",Left Center Back,7137,Ervin Zukanović,25,20,15,1975,5,4,7,1,11,4,3,0.92,0.92,6,1,5,999,823,271,8,29,16.05,552.06,690,4864.64,116,2,3,3,0,44,3,23,6,48,136,94,150,4,23,9,1,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Center Back,6990,Milan Škriniar,3,2,1,115,1,0,1,1,0,0,0,0.0,0.0,0,0,0,78,73,14,0,1,0.52,62.64,54,268.61,5,0,1,1,0,7,2,1,0,3,5,8,20,2,4,1,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Center Back,9884,Niklas Moisander,22,19,18,1910,3,0,4,1,2,1,0,0.09,0.09,2,0,5,863,737,208,2,31,1.53,446.59,585,3558.21,65,1,5,5,0,56,9,19,4,42,113,70,195,1,20,9,1,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Back,40394,Djamel Eddine Mesbah,7,6,6,623,1,0,2,0,2,0,0,0.05,0.05,1,0,4,276,216,62,9,2,7.1,132.71,179,1242.61,37,4,7,1,1,15,1,6,1,17,18,22,55,4,7,9,0,0,0,0,0,0
Italy - Serie A,2015/2016,"['Napoli', 'Sampdoria']",Left Back,7012,Vasco Regini,15,14,12,1293,1,2,2,0,8,1,0,0.68,0.68,4,0,1,609,502,111,4,4,12.23,255.84,425,3005.31,85,7,12,5,3,52,7,8,4,35,43,45,254,6,20,15,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Wing Back,7473,Lorenzo De Silvestri,17,17,13,1476,0,4,4,0,12,4,1,2.03,1.53,4,2,11,756,499,198,45,10,-16.44,322.6,473,2810.64,59,13,9,7,0,40,2,14,8,51,46,54,189,10,33,20,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Wing Back,25505,Dodô,17,16,11,1495,1,5,4,0,11,2,0,0.47,0.3,2,1,15,637,489,102,40,17,17.72,288.98,498,3792.01,95,13,45,26,4,44,1,30,15,37,31,75,214,15,16,28,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Wing Back,15318,Lazaros Christodoulopoulos,10,3,0,392,7,3,3,0,6,2,1,0.32,0.26,0,0,0,164,124,31,3,5,3.56,169.43,161,1294.03,26,3,10,4,0,11,0,5,2,10,2,25,56,7,8,10,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Defensive Midfield,40429,Angelo Palombo,7,3,2,416,4,1,0,0,1,0,0,0.01,0.01,0,0,0,206,165,47,0,7,-0.64,158.52,142,606.71,6,0,3,2,0,5,0,7,3,11,8,23,72,2,0,12,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Defensive Midfield,16586,Fernando,35,34,30,3160,1,4,14,0,48,13,4,2.56,1.23,0,2,56,2190,1822,434,32,142,-4.86,798.34,1579,7987.84,110,11,40,25,3,108,23,74,27,95,43,229,662,30,76,73,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Defensive Midfield,15959,Nenad Krstičić,10,6,3,584,4,3,5,0,4,0,0,0.13,0.13,0,1,4,301,247,69,0,7,1.34,208.29,227,950.54,7,0,7,4,0,26,7,7,3,21,9,28,153,3,15,7,1,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Center Midfield,36364,Dávid Ivan,21,12,5,1181,9,7,5,1,5,1,1,0.28,0.28,0,0,10,547,451,53,8,4,-7.14,348.56,388,2506.62,52,5,8,2,0,78,11,17,4,29,26,42,345,9,21,14,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Center Midfield,8875,Ricardo Álvarez,13,9,3,842,4,6,2,0,15,6,1,0.91,0.43,3,1,14,415,329,67,24,19,-6.9,258.84,441,3458.48,61,10,44,28,2,38,2,11,4,23,10,57,275,29,27,23,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Center Midfield,6759,Roberto Soriano,37,33,19,2959,4,14,7,0,54,23,8,4.69,2.29,3,4,23,1354,1127,154,17,17,3.87,588.67,1260,10342.02,194,39,59,32,4,120,19,27,10,55,53,169,583,41,67,52,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Left Center Midfield,7009,Édgar Barreto,30,26,17,2286,4,9,3,0,18,2,0,0.95,0.75,1,1,12,1025,843,207,11,32,3.73,574.61,742,2628.16,31,9,10,4,1,90,17,26,4,46,29,91,649,10,36,26,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Wing,27595,Carlos Carbonero,14,11,9,1105,3,2,3,0,6,1,0,0.7,0.48,0,2,11,544,457,69,11,12,-6.56,230.55,492,2664.28,48,17,30,17,2,60,16,12,3,35,13,70,293,18,31,25,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Attacking Midfield,6822,Joaquín Correa,25,14,1,1382,11,12,6,1,35,14,3,3.95,1.81,3,1,20,652,524,78,9,24,15.26,441.91,672,6070.07,121,33,70,36,5,50,5,16,9,15,8,85,332,41,18,43,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Attacking Midfield,31265,Michele Rocca,1,0,0,35,1,0,0,0,0,0,0,0.0,0.0,0,0,0,15,7,5,0,0,-0.69,19.54,12,93.5,5,0,0,0,0,2,0,0,0,2,2,4,5,1,0,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,"['Inter Milan', 'Sampdoria']",Left Wing,7000,Éder,33,27,17,2526,6,10,3,0,80,30,13,9.66,3.81,12,3,20,717,555,85,32,22,7.27,535.36,785,6235.35,118,76,56,27,5,86,9,15,10,38,8,123,395,57,41,53,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Center Forward,22822,Alejandro Rodriguez,6,0,0,76,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,0,0,0,-1.39,29.02,6,16.72,0,3,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Right Center Forward,7773,Federico Bonazzoli,4,0,0,89,4,0,0,0,1,1,0,0.03,0.03,0,0,1,23,21,2,0,0,1.24,73.3,25,137.31,1,0,1,1,0,3,2,0,0,2,0,2,13,3,1,3,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Forward,44395,Andrés Ponce,1,0,0,5,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,0,0,0,1.62,12.78,1,7.96,0,0,0,0,0,3,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Forward,19850,Antonio Cassano,24,14,5,1307,10,9,1,0,18,6,2,2.54,1.53,2,3,33,814,541,154,29,20,6.22,414.55,722,2931.31,43,51,23,10,1,27,1,2,1,9,2,57,145,34,10,54,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sampdoria'],Center Forward,6334,Luis Muriel,32,19,5,1809,13,14,3,0,56,20,6,5.51,2.19,5,5,21,512,363,55,17,9,3.3,522.57,603,4176.73,82,66,94,45,8,87,5,6,3,9,1,86,314,55,30,41,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Goalkeeper,7132,Andrea Consigli,37,37,36,3470,0,0,3,1,0,0,0,0.0,0.0,0,0,0,1316,928,847,0,52,-4.38,1456.36,629,2706.1,33,0,1,1,0,0,0,0,0,1,0,193,2,0,2,7,1,38,307,104,2,11
Italy - Serie A,2015/2016,['Sassuolo'],Goalkeeper,7123,Gianluca Pegolo,2,1,1,161,1,0,1,0,0,0,0,0.0,0.0,0,0,0,62,39,48,0,4,0.12,93.38,25,125.6,3,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,0,2,28,4,0,1
Italy - Serie A,2015/2016,['Sassuolo'],Right Back,10031,Marcello Gazzola,9,4,4,522,5,0,1,0,2,1,0,0.23,0.12,1,1,0,222,177,57,9,3,-1.98,149.37,116,603.53,15,2,3,2,0,11,1,5,2,14,16,15,70,1,4,2,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Back,5461,Šime Vrsaljko,35,35,31,3243,0,3,9,1,9,1,0,0.54,0.48,1,3,35,2055,1525,481,162,52,-34.21,675.15,1339,8643.52,184,18,38,24,2,116,10,49,16,80,139,194,428,28,61,56,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Back,32903,Emanuele Terranova,6,3,2,368,3,1,1,0,0,0,0,0.0,0.0,0,0,0,133,121,20,0,17,-3.04,137.15,83,365.78,5,1,1,1,0,9,1,4,1,8,28,9,29,0,4,2,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Back,10033,Luca Antei,5,4,3,365,1,1,2,0,0,0,0,0.0,0.0,0,1,0,169,136,44,0,4,0.32,111.71,104,560.86,6,0,0,0,0,22,3,4,0,8,19,19,51,0,6,5,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Back,8848,Paolo Cannavaro,31,30,28,2807,1,2,8,0,5,0,0,0.13,0.13,0,1,4,1085,865,332,1,43,-2.82,778.32,667,3731.3,64,5,9,7,0,71,8,36,6,61,145,105,226,6,26,31,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Left Center Back,7119,Francesco Acerbi,36,36,36,3439,0,0,3,0,14,8,4,2.47,2.11,6,0,3,1844,1609,456,0,62,16.16,824.85,1203,8468.64,149,7,16,14,0,97,13,62,29,66,205,228,305,6,20,29,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Left Back,387420,Alessandro Longhi,6,4,1,330,2,3,1,0,1,0,0,0.02,0.02,0,1,1,179,130,54,4,0,4.7,138.52,96,427.24,8,1,1,1,0,11,1,1,0,5,13,17,29,4,4,2,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Left Back,7118,Federico Peluso,34,34,33,3223,0,1,11,0,19,4,1,1.55,1.27,8,1,20,1653,1225,472,59,26,26.35,618.95,957,5463.93,140,7,35,9,5,103,15,61,19,110,124,113,432,20,57,38,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Center Defensive Midfield,7127,Francesco Magnanelli,34,34,34,3253,0,0,8,0,18,4,1,0.48,0.39,0,1,29,2381,1960,653,5,109,0.89,753.84,1709,7358.04,81,0,16,12,0,147,29,53,20,77,99,305,824,34,79,96,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Midfield,10030,Davide Biondini,22,12,2,1171,10,10,3,0,7,1,0,0.59,0.42,1,0,7,512,356,122,21,8,-4.97,421.46,404,1891.57,23,4,11,6,0,39,2,10,3,25,25,64,289,9,20,20,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Midfield,30941,Karim Laribi,11,6,1,522,5,5,0,0,10,3,0,0.41,0.32,1,0,11,281,200,53,8,5,-2.28,205.71,224,1234.62,20,3,8,3,0,28,1,2,0,14,5,32,124,6,5,7,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Midfield,6963,Lorenzo Pellegrini,19,13,4,1214,6,8,5,1,24,10,3,2.66,1.58,3,0,13,614,463,133,17,18,-3.0,347.34,502,2683.78,44,8,28,16,0,60,4,15,5,22,15,78,307,16,35,29,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Center Midfield,7113,Simone Missiroli,24,22,18,1946,2,3,7,1,13,4,2,1.62,1.4,7,0,16,992,743,199,10,13,-3.63,434.78,759,5243.5,98,13,27,13,2,105,18,40,16,72,46,126,474,23,37,48,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Left Center Midfield,7698,Alfred Duncan,33,27,21,2637,6,6,5,0,39,5,1,1.75,1.06,0,5,45,1284,918,339,70,47,14.81,665.92,1148,5942.6,105,34,70,38,5,131,21,22,7,87,22,183,656,55,47,21,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Wing,7120,Claud Adjapong,2,0,0,30,2,0,0,0,0,0,0,0.0,0.0,0,0,0,13,11,1,0,0,1.42,24.93,7,23.58,0,0,0,0,0,3,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Wing,7131,Domenico Berardi,29,26,9,2254,3,16,10,1,88,31,7,9.09,2.69,1,6,31,1076,702,221,68,57,-12.97,588.05,1036,6659.88,116,65,71,36,3,94,8,31,16,56,16,111,485,53,45,85,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Right Wing,7109,Matteo Politano,28,11,0,1134,17,11,3,0,43,12,5,2.82,1.35,2,2,16,445,318,72,22,14,-8.39,504.53,469,4238.09,80,28,51,19,3,45,3,9,6,12,5,69,222,36,14,20,0,0,0,0,0,0
Italy - Serie A,2015/2016,"['Chievo', 'Sassuolo']",Left Wing,27110,Antonio Floro Flores,28,16,2,1365,12,15,2,0,59,20,4,3.74,1.45,4,2,16,501,328,74,10,35,13.96,504.0,467,3293.31,57,32,54,31,3,76,8,6,4,20,9,54,208,37,15,48,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Left Wing,6859,Nicola Sansone,37,28,18,2703,9,10,8,0,63,23,7,5.65,3.59,6,4,43,1026,752,143,45,23,26.69,618.2,1080,6529.99,109,73,98,47,4,76,6,16,10,42,10,113,544,76,53,68,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Center Forward,8093,Diego Falcinelli,26,11,3,1219,15,8,1,0,25,7,2,2.73,1.62,5,1,15,224,172,17,6,0,-3.52,357.96,271,1305.75,19,39,17,10,0,92,2,2,0,18,4,34,325,35,33,34,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Center Forward,7457,Grégoire Defrel,33,24,11,2168,9,12,3,1,52,15,7,6.12,3.32,4,4,22,583,475,44,11,3,-7.22,454.27,627,3999.42,69,54,46,21,4,139,10,7,5,30,13,97,559,46,47,48,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Sassuolo'],Center Forward,6978,Marcello Trotta,8,1,0,237,7,1,0,0,12,4,1,1.71,0.78,4,0,2,50,38,5,0,1,1.34,114.82,62,265.45,5,7,5,3,0,10,0,2,0,3,1,9,50,2,4,1,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Goalkeeper,34881,Daniele Padelli,35,35,35,3371,0,0,3,0,0,0,0,0.0,0.0,0,0,1,1073,782,605,0,29,0.4,1334.26,444,1570.81,8,0,2,2,0,0,0,0,0,1,1,148,3,0,0,3,1,50,270,89,0,6
Italy - Serie A,2015/2016,['Torino'],Goalkeeper,22271,Salvador Ichazo,3,3,3,285,0,0,0,0,0,0,0,0.0,0.0,0,0,0,98,59,63,0,1,0.09,118.64,41,264.64,5,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,5,34,6,0,0
Italy - Serie A,2015/2016,['Torino'],Right Center Back,40427,Cesare Bovo,21,20,19,1904,1,1,10,0,10,3,2,0.41,0.31,0,0,14,1325,1090,495,7,75,-11.15,616.98,977,5244.99,115,0,8,7,0,52,4,29,6,32,77,72,233,2,35,5,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Center Back,16202,Nikola Maksimović,16,16,16,1542,0,0,3,0,2,0,0,0.15,0.15,2,1,14,832,681,279,6,41,-11.46,390.94,631,5991.24,164,2,23,15,0,57,12,25,4,23,61,76,202,7,18,15,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Center Back,3034,Kamil Glik,33,33,33,3180,0,0,11,0,20,7,0,1.64,1.25,14,0,3,1657,1461,400,1,52,-0.56,821.83,1195,7019.09,169,2,6,4,0,99,9,35,7,62,199,97,342,4,55,50,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Center Back,4709,Pontus Jansson,7,6,6,656,1,0,1,0,6,2,1,0.32,0.2,5,0,2,351,325,66,0,9,-0.61,153.1,272,1911.27,45,0,1,1,0,18,0,9,2,14,25,21,58,1,4,2,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Back,7476,Emiliano Moretti,35,35,35,3371,0,0,4,0,13,6,1,0.95,0.87,11,1,13,2049,1779,576,6,68,22.82,831.09,1546,9286.04,213,1,3,2,0,99,9,24,7,55,103,125,364,3,35,31,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Wing Back,6965,Bruno Peres,31,30,23,2748,1,7,9,0,40,18,3,1.52,0.86,0,4,29,1262,1013,237,84,88,-25.22,692.82,1109,11286.83,276,33,128,80,9,85,20,32,13,42,33,160,455,53,27,37,1,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Wing Back,3660,Davide Zappacosta,25,13,5,1373,12,8,3,0,15,1,1,0.61,0.45,2,1,13,750,542,148,76,32,-32.69,522.12,558,4343.26,109,17,44,12,4,31,5,12,5,33,17,72,298,17,27,10,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Wing Back,7479,Cristian Molinaro,27,23,15,2082,4,7,4,1,13,1,1,0.61,0.54,0,0,22,1093,829,257,70,45,32.73,609.08,826,6044.51,134,24,49,26,6,74,11,31,10,42,44,91,367,18,33,27,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Wing Back,3125,Danilo Avelar,6,4,3,379,2,1,1,0,4,0,0,0.27,0.19,1,2,6,192,113,71,27,10,7.42,144.12,123,519.62,13,2,3,1,0,15,3,2,0,11,7,14,56,3,7,7,1,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Wing Back,28289,Gastón Silva,12,10,6,949,2,4,3,0,7,2,0,0.17,0.1,0,1,10,527,410,121,16,15,11.19,245.89,400,1904.58,37,2,15,7,0,44,5,16,6,37,22,44,186,3,17,9,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Center Defensive Midfield,40351,Alessandro Gazzi,15,11,8,1051,4,3,4,0,2,1,0,0.15,0.15,1,0,10,608,512,110,1,17,-0.33,325.39,356,1721.3,27,1,4,3,0,44,3,31,13,27,35,56,146,7,30,8,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Center Defensive Midfield,40430,Giuseppe Vives,33,28,23,2731,5,4,10,1,16,8,1,0.48,0.36,2,1,17,1438,1194,311,9,47,1.47,723.13,1054,6823.85,118,8,15,11,1,170,17,40,19,46,75,186,695,20,60,30,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Center Defensive Midfield,4407,Sanjin Prcić,2,0,0,37,2,0,0,0,0,0,0,0.0,0.0,0,0,2,18,14,6,0,0,-1.29,42.16,12,82.54,1,0,1,1,0,3,0,3,1,2,0,2,10,0,2,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Center Midfield,7474,Afriyie Acquah,29,22,12,2012,7,10,9,0,24,8,2,0.95,0.73,0,3,22,702,503,170,39,38,-12.61,610.85,726,7778.27,182,17,53,28,4,61,9,16,5,45,18,152,342,34,48,45,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Center Midfield,7149,Marco Benassi,32,21,7,2029,11,14,7,0,47,17,3,2.7,1.31,3,2,20,661,475,115,30,25,-7.2,578.27,582,4162.81,82,34,27,15,3,75,7,18,3,46,21,110,428,26,40,20,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Midfield,27328,Alexander Farnerud,5,0,0,127,5,0,0,0,2,0,0,0.03,0.03,0,0,3,69,53,13,4,3,2.2,93.66,51,424.79,9,1,2,1,1,4,0,0,0,1,0,6,16,2,2,1,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Midfield,387428,Amauri Carvalho de Oliveira,1,0,0,18,1,0,0,0,0,0,0,0.0,0.0,0,0,1,4,3,0,0,0,0.69,10.03,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Midfield,7465,Daniele Baselli,35,25,10,2390,10,15,6,0,33,14,4,2.91,2.05,1,2,50,903,663,151,38,56,7.01,745.18,826,6140.56,120,23,76,42,8,85,18,34,19,44,16,154,631,57,56,41,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Midfield,7470,Joel Obi,10,7,1,512,3,6,1,1,3,3,1,0.26,0.15,2,0,6,184,138,29,6,3,3.1,193.91,154,1087.67,24,2,7,2,0,28,1,3,2,18,2,18,164,8,17,15,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Center Forward,7471,Andrea Belotti,35,31,20,2745,4,11,4,0,73,32,12,13.21,5.09,8,3,22,536,406,49,18,13,-0.4,520.96,585,4738.02,97,54,38,19,3,153,10,11,6,47,10,115,563,48,69,105,0,0,0,0,0,0
Italy - Serie A,2015/2016,"['Sampdoria', 'Torino']",Right Center Forward,7011,Fabio Quagliarella,32,29,21,2730,3,8,1,0,101,41,8,9.99,2.66,16,1,17,594,391,89,21,24,4.14,540.81,573,2856.6,41,63,30,16,0,116,10,3,1,45,25,97,590,43,44,49,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Right Center Forward,8193,Maxi López,26,8,5,1234,18,3,2,0,26,13,4,5.36,3.49,2,2,10,210,133,34,3,3,5.42,424.66,231,1097.36,14,40,17,13,1,71,3,2,1,8,2,39,204,26,57,13,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Forward,7788,Ciro Immobile,14,11,7,1049,3,4,2,0,37,12,5,5.73,1.33,2,2,19,273,179,27,27,12,8.14,236.79,326,3338.85,58,57,34,16,6,27,4,2,2,11,3,50,180,21,21,20,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Forward,12619,Josef Martínez,20,10,4,1010,10,6,0,0,35,11,3,4.98,2.19,4,1,13,154,122,21,1,5,3.72,332.49,155,1039.37,17,24,10,7,0,46,5,2,0,9,0,16,140,5,20,16,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Torino'],Left Center Forward,7466,Simone Edera,2,0,0,12,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,-2.16,20.25,2,9.81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Goalkeeper,3742,Orestis Karnezis,38,38,38,3640,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1095,594,888,0,15,1.34,1950.6,340,2462.49,58,0,0,0,0,0,0,0,0,1,1,178,6,0,0,5,0,60,365,113,1,8
Italy - Serie A,2015/2016,['Udinese'],Right Center Back,3577,Molla Wagué,21,20,17,1798,1,2,6,1,11,2,0,0.91,0.51,7,0,4,627,503,162,5,7,-8.81,422.08,385,2236.08,36,5,2,1,0,72,12,34,15,42,96,69,288,3,32,22,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Right Center Back,8852,Thomas Heurtaux,15,10,7,1146,5,3,4,0,2,0,0,0.04,0.04,0,0,1,389,304,140,2,6,-6.79,325.3,277,1679.52,31,0,5,2,0,38,2,18,3,30,65,34,197,5,20,14,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Center Back,7799,Danilo,34,34,32,3135,0,0,10,2,14,5,0,0.9,0.78,11,0,2,1223,922,507,3,40,-3.36,922.78,706,3757.05,57,4,3,3,0,93,7,39,10,83,193,123,385,7,48,25,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Left Center Back,6938,Felipe,26,26,18,2243,0,7,11,1,11,5,1,1.65,1.2,8,1,3,879,681,292,7,31,9.28,608.6,508,2794.52,49,1,8,6,0,109,11,41,11,66,125,88,392,4,49,18,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Left Center Back,46670,Iván Piris,27,20,18,2014,7,2,5,0,4,1,0,0.05,0.05,0,0,7,853,676,267,20,30,-0.84,586.3,541,3206.32,66,0,13,11,0,87,12,44,12,46,70,92,388,10,41,18,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Left Center Back,386654,Maurizio Domizzi,4,3,3,290,1,0,1,0,1,0,0,0.05,0.05,1,0,2,157,122,54,0,1,1.23,113.64,83,492.44,16,0,0,0,0,10,0,2,0,3,13,6,20,1,8,1,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Right Wing Back,25116,Edenilson,29,26,18,2336,3,8,3,0,12,3,0,0.8,0.7,0,0,24,1209,871,284,66,31,-5.91,535.58,879,4976.16,88,25,73,33,8,78,8,45,15,63,36,148,430,36,29,26,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Right Wing Back,7796,Silvan Widmer,27,21,17,2042,6,4,4,0,23,8,0,2.22,1.45,9,2,15,905,589,255,71,19,-27.0,592.62,592,4227.27,111,31,37,18,4,86,9,18,11,59,48,97,430,14,35,30,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Left Wing Back,8191,Ali Adnan,28,21,15,2032,7,6,6,0,23,4,1,0.48,0.36,1,1,19,1002,647,280,87,29,25.71,591.99,669,4162.04,99,22,48,33,1,95,31,31,20,63,59,111,347,35,39,29,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Left Wing Back,386656,Giovanni Pasquale,6,2,1,264,4,1,2,0,0,0,0,0.0,0.0,0,0,2,124,89,37,10,3,6.94,126.99,72,502.28,12,1,3,1,1,10,1,4,0,6,3,13,29,0,5,0,0,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Left Wing Back,29312,Pablo Armero,5,5,3,440,0,2,0,0,2,1,1,1.03,1.03,0,0,2,176,121,62,11,6,3.59,100.18,115,667.41,12,1,4,2,1,13,3,7,4,13,9,24,54,3,9,6,1,0,0,0,0,0
Italy - Serie A,2015/2016,['Udinese'],Center Defensive Midfield,40367,Francesco Lodi,24,20,16,1987,4,4,3,0,25,8,1,1.14,0.65,0,1,33,1378,1049,398,33,75,-1.71,557.76,885,4191.95,76,3,12,8,0,36,5,17,7,29,26,122,363,16,21,14,0,0,0,0,0,0
